ENCUESTADOR;DEPTO;MUPIO;SECTOR;ESTRUCTURA;VIVIENDA;HOGAR;CP;CAPITULO;SECCION;PREGUNTA;DEFINICION DE INCONSISTENCIA;CODIGO ERROR;COMENTARIOS;;
3015.0;14.0;13.0;18253.0;74.0;48.0;4.0;2.0;10;C;16;Es valor perdido;10C01669;;;0
3037.0;3.0;1.0;5907.0;94.0;67.0;6.0;1.0;10;C;16;Es valor perdido;10C01669;;;0
3044.0;1.0;36.0;4914.0;39.0;49.0;3.0;4.0;10;C;16;Es valor perdido;10C01669;;;0
3157.0;22.0;3.0;25142.0;107.0;74.0;8.0;1.0;10;C;16;Es valor perdido;10C01672;;;0
3050.0;3.0;14.0;6315.0;31.0;34.0;2.0;1.0;10;C;16;Es valor perdido;10C01672;;;0
3136.0;14.0;12.0;18113.0;163.0;91.0;8.0;2.0;10;C;16;Es valor perdido;10C01672;;;0
3067.0;17.0;5.0;21553.0;111.0;77.0;6.0;1.0;10;C;16;Es valor perdido;10C01672;;;0
3028.0;2.0;3.0;5603.0;96.0;72.0;7.0;2.0;10;C;16;Es valor perdido;10C01672;;;0
3024.0;13.0;4.0;15868.0;69.0;34.0;4.0;3.0;10;C;16;Es valor perdido;10C01672;;;0
3029.0;1.0;28.0;2457.0;62.0;61.0;4.0;2.0;10;C;16;Es valor perdido;10C01672;;;0
3161.0;20.0;3.0;23667.0;19.0;8.0;11.0;1.0;10;C;16;Es valor perdido;10C01672;;;0
3015.0;14.0;13.0;18253.0;74.0;48.0;4.0;2.0;10;C;16;Es valor perdido;10C01672;;;0
3037.0;3.0;1.0;5907.0;94.0;67.0;6.0;1.0;10;C;16;Es valor perdido;10C01672;;;0
3044.0;1.0;36.0;4914.0;39.0;49.0;3.0;4.0;10;C;16;Es valor perdido;10C01672;;;0
3157.0;22.0;3.0;25142.0;107.0;74.0;8.0;1.0;10;C;16;Es valor perdido;10C01675;;;0
3050.0;3.0;14.0;6315.0;31.0;34.0;2.0;1.0;10;C;16;Es valor perdido;10C01675;;;0
3136.0;14.0;12.0;18113.0;163.0;91.0;8.0;2.0;10;C;16;Es valor perdido;10C01675;;;0
3067.0;17.0;5.0;21553.0;111.0;77.0;6.0;1.0;10;C;16;Es valor perdido;10C01675;;;0
3028.0;2.0;3.0;5603.0;96.0;72.0;7.0;2.0;10;C;16;Es valor perdido;10C01675;;;0
3024.0;13.0;4.0;15868.0;69.0;34.0;4.0;3.0;10;C;16;Es valor perdido;10C01675;;;0
3029.0;1.0;28.0;2457.0;62.0;61.0;4.0;2.0;10;C;16;Es valor perdido;10C01675;;;0
3161.0;20.0;3.0;23667.0;19.0;8.0;11.0;1.0;10;C;16;Es valor perdido;10C01675;;;0
3015.0;14.0;13.0;18253.0;74.0;48.0;4.0;2.0;10;C;16;Es valor perdido;10C01675;;;0
3037.0;3.0;1.0;5907.0;94.0;67.0;6.0;1.0;10;C;16;Es valor perdido;10C01675;;;0
3044.0;1.0;36.0;4914.0;39.0;49.0;3.0;4.0;10;C;16;Es valor perdido;10C01675;;;0
3157.0;22.0;3.0;25142.0;107.0;74.0;8.0;1.0;10;C;16;Es valor perdido;10C01678;;;0
3050.0;3.0;14.0;6315.0;31.0;34.0;2.0;1.0;10;C;16;Es valor perdido;10C01678;;;0
3136.0;14.0;12.0;18113.0;163.0;91.0;8.0;2.0;10;C;16;Es valor perdido;10C01678;;;0
3067.0;17.0;5.0;21553.0;111.0;77.0;6.0;1.0;10;C;16;Es valor perdido;10C01678;;;0
3028.0;2.0;3.0;5603.0;96.0;72.0;7.0;2.0;10;C;16;Es valor perdido;10C01678;;;0
3024.0;13.0;4.0;15868.0;69.0;34.0;4.0;3.0;10;C;16;Es valor perdido;10C01678;;;0
3029.0;1.0;28.0;2457.0;62.0;61.0;4.0;2.0;10;C;16;Es valor perdido;10C01678;;;0
3161.0;20.0;3.0;23667.0;19.0;8.0;11.0;1.0;10;C;16;Es valor perdido;10C01678;;;0
3015.0;14.0;13.0;18253.0;74.0;48.0;4.0;2.0;10;C;16;Es valor perdido;10C01678;;;0
3037.0;3.0;1.0;5907.0;94.0;67.0;6.0;1.0;10;C;16;Es valor perdido;10C01678;;;0
3044.0;1.0;36.0;4914.0;39.0;49.0;3.0;4.0;10;C;16;Es valor perdido;10C01678;;;0
3157.0;22.0;3.0;25142.0;107.0;74.0;8.0;1.0;10;C;17;Códigos fuera de rango de ocupados en la variable factores de riesgos humo y polvo (P10C17G);10C017101;;;0
3050.0;3.0;14.0;6315.0;31.0;34.0;2.0;1.0;10;C;17;Códigos fuera de rango de ocupados en la variable factores de riesgos humo y polvo (P10C17G);10C017101;;;0
3136.0;14.0;12.0;18113.0;163.0;91.0;8.0;2.0;10;C;17;Códigos fuera de rango de ocupados en la variable factores de riesgos humo y polvo (P10C17G);10C017101;;;0
3067.0;17.0;5.0;21553.0;111.0;77.0;6.0;1.0;10;C;17;Códigos fuera de rango de ocupados en la variable factores de riesgos humo y polvo (P10C17G);10C017101;;;0
3028.0;2.0;3.0;5603.0;96.0;72.0;7.0;2.0;10;C;17;Códigos fuera de rango de ocupados en la variable factores de riesgos humo y polvo (P10C17G);10C017101;;;0
3024.0;13.0;4.0;15868.0;69.0;34.0;4.0;3.0;10;C;17;Códigos fuera de rango de ocupados en la variable factores de riesgos humo y polvo (P10C17G);10C017101;;;0
3029.0;1.0;28.0;2457.0;62.0;61.0;4.0;2.0;10;C;17;Códigos fuera de rango de ocupados en la variable factores de riesgos humo y polvo (P10C17G);10C017101;;;0
3161.0;20.0;3.0;23667.0;19.0;8.0;11.0;1.0;10;C;17;Códigos fuera de rango de ocupados en la variable factores de riesgos humo y polvo (P10C17G);10C017101;;;0
3015.0;14.0;13.0;18253.0;74.0;48.0;4.0;2.0;10;C;17;Códigos fuera de rango de ocupados en la variable factores de riesgos humo y polvo (P10C17G);10C017101;;;0
3037.0;3.0;1.0;5907.0;94.0;67.0;6.0;1.0;10;C;17;Códigos fuera de rango de ocupados en la variable factores de riesgos humo y polvo (P10C17G);10C017101;;;0
3044.0;1.0;36.0;4914.0;39.0;49.0;3.0;4.0;10;C;17;Códigos fuera de rango de ocupados en la variable factores de riesgos humo y polvo (P10C17G);10C017101;;;0
3157.0;22.0;3.0;25142.0;107.0;74.0;8.0;1.0;10;C;17;Es valor perdido;10C01781;;;0
3050.0;3.0;14.0;6315.0;31.0;34.0;2.0;1.0;10;C;17;Es valor perdido;10C01781;;;0
3136.0;14.0;12.0;18113.0;163.0;91.0;8.0;2.0;10;C;17;Es valor perdido;10C01781;;;0
3067.0;17.0;5.0;21553.0;111.0;77.0;6.0;1.0;10;C;17;Es valor perdido;10C01781;;;0
3028.0;2.0;3.0;5603.0;96.0;72.0;7.0;2.0;10;C;17;Es valor perdido;10C01781;;;0
3024.0;13.0;4.0;15868.0;69.0;34.0;4.0;3.0;10;C;17;Es valor perdido;10C01781;;;0
3029.0;1.0;28.0;2457.0;62.0;61.0;4.0;2.0;10;C;17;Es valor perdido;10C01781;;;0
3161.0;20.0;3.0;23667.0;19.0;8.0;11.0;1.0;10;C;17;Es valor perdido;10C01781;;;0
3015.0;14.0;13.0;18253.0;74.0;48.0;4.0;2.0;10;C;17;Es valor perdido;10C01781;;;0
3037.0;3.0;1.0;5907.0;94.0;67.0;6.0;1.0;10;C;17;Es valor perdido;10C01781;;;0
3044.0;1.0;36.0;4914.0;39.0;49.0;3.0;4.0;10;C;17;Es valor perdido;10C01781;;;0
3157.0;22.0;3.0;25142.0;107.0;74.0;8.0;1.0;10;C;17;expuesto a Humedad? sin valor  y tiene que tener información;10C01784;;;0
3050.0;3.0;14.0;6315.0;31.0;34.0;2.0;1.0;10;C;17;expuesto a Humedad? sin valor  y tiene que tener información;10C01784;;;0
3136.0;14.0;12.0;18113.0;163.0;91.0;8.0;2.0;10;C;17;expuesto a Humedad? sin valor  y tiene que tener información;10C01784;;;0
3067.0;17.0;5.0;21553.0;111.0;77.0;6.0;1.0;10;C;17;expuesto a Humedad? sin valor  y tiene que tener información;10C01784;;;0
3028.0;2.0;3.0;5603.0;96.0;72.0;7.0;2.0;10;C;17;expuesto a Humedad? sin valor  y tiene que tener información;10C01784;;;0
3024.0;13.0;4.0;15868.0;69.0;34.0;4.0;3.0;10;C;17;expuesto a Humedad? sin valor  y tiene que tener información;10C01784;;;0
3029.0;1.0;28.0;2457.0;62.0;61.0;4.0;2.0;10;C;17;expuesto a Humedad? sin valor  y tiene que tener información;10C01784;;;0
3161.0;20.0;3.0;23667.0;19.0;8.0;11.0;1.0;10;C;17;expuesto a Humedad? sin valor  y tiene que tener información;10C01784;;;0
3015.0;14.0;13.0;18253.0;74.0;48.0;4.0;2.0;10;C;17;expuesto a Humedad? sin valor  y tiene que tener información;10C01784;;;0
3037.0;3.0;1.0;5907.0;94.0;67.0;6.0;1.0;10;C;17;expuesto a Humedad? sin valor  y tiene que tener información;10C01784;;;0
3044.0;1.0;36.0;4914.0;39.0;49.0;3.0;4.0;10;C;17;expuesto a Humedad? sin valor  y tiene que tener información;10C01784;;;0
3157.0;22.0;3.0;25142.0;107.0;74.0;8.0;1.0;10;C;17;Expuesto a Ruido? sin valor  y tiene que tener información;10C01787;;;0
3050.0;3.0;14.0;6315.0;31.0;34.0;2.0;1.0;10;C;17;Expuesto a Ruido? sin valor  y tiene que tener información;10C01787;;;0
3136.0;14.0;12.0;18113.0;163.0;91.0;8.0;2.0;10;C;17;Expuesto a Ruido? sin valor  y tiene que tener información;10C01787;;;0
3067.0;17.0;5.0;21553.0;111.0;77.0;6.0;1.0;10;C;17;Expuesto a Ruido? sin valor  y tiene que tener información;10C01787;;;0
3028.0;2.0;3.0;5603.0;96.0;72.0;7.0;2.0;10;C;17;Expuesto a Ruido? sin valor  y tiene que tener información;10C01787;;;0
3024.0;13.0;4.0;15868.0;69.0;34.0;4.0;3.0;10;C;17;Expuesto a Ruido? sin valor  y tiene que tener información;10C01787;;;0
3029.0;1.0;28.0;2457.0;62.0;61.0;4.0;2.0;10;C;17;Expuesto a Ruido? sin valor  y tiene que tener información;10C01787;;;0
3161.0;20.0;3.0;23667.0;19.0;8.0;11.0;1.0;10;C;17;Expuesto a Ruido? sin valor  y tiene que tener información;10C01787;;;0
3015.0;14.0;13.0;18253.0;74.0;48.0;4.0;2.0;10;C;17;Expuesto a Ruido? sin valor  y tiene que tener información;10C01787;;;0
3037.0;3.0;1.0;5907.0;94.0;67.0;6.0;1.0;10;C;17;Expuesto a Ruido? sin valor  y tiene que tener información;10C01787;;;0
3044.0;1.0;36.0;4914.0;39.0;49.0;3.0;4.0;10;C;17;Expuesto a Ruido? sin valor  y tiene que tener información;10C01787;;;0
3157.0;22.0;3.0;25142.0;107.0;74.0;8.0;1.0;10;C;17;Es valor perdido;10C01790;;;0
3050.0;3.0;14.0;6315.0;31.0;34.0;2.0;1.0;10;C;17;Es valor perdido;10C01790;;;0
3136.0;14.0;12.0;18113.0;163.0;91.0;8.0;2.0;10;C;17;Es valor perdido;10C01790;;;0
3067.0;17.0;5.0;21553.0;111.0;77.0;6.0;1.0;10;C;17;Es valor perdido;10C01790;;;0
3028.0;2.0;3.0;5603.0;96.0;72.0;7.0;2.0;10;C;17;Es valor perdido;10C01790;;;0
3024.0;13.0;4.0;15868.0;69.0;34.0;4.0;3.0;10;C;17;Es valor perdido;10C01790;;;0
3029.0;1.0;28.0;2457.0;62.0;61.0;4.0;2.0;10;C;17;Es valor perdido;10C01790;;;0
3161.0;20.0;3.0;23667.0;19.0;8.0;11.0;1.0;10;C;17;Es valor perdido;10C01790;;;0
3015.0;14.0;13.0;18253.0;74.0;48.0;4.0;2.0;10;C;17;Es valor perdido;10C01790;;;0
3037.0;3.0;1.0;5907.0;94.0;67.0;6.0;1.0;10;C;17;Es valor perdido;10C01790;;;0
3044.0;1.0;36.0;4914.0;39.0;49.0;3.0;4.0;10;C;17;Es valor perdido;10C01790;;;0
3157.0;22.0;3.0;25142.0;107.0;74.0;8.0;1.0;10;C;17;Es valor perdido;10C01793;;;0
3050.0;3.0;14.0;6315.0;31.0;34.0;2.0;1.0;10;C;17;Es valor perdido;10C01793;;;0
3136.0;14.0;12.0;18113.0;163.0;91.0;8.0;2.0;10;C;17;Es valor perdido;10C01793;;;0
3067.0;17.0;5.0;21553.0;111.0;77.0;6.0;1.0;10;C;17;Es valor perdido;10C01793;;;0
3028.0;2.0;3.0;5603.0;96.0;72.0;7.0;2.0;10;C;17;Es valor perdido;10C01793;;;0
3024.0;13.0;4.0;15868.0;69.0;34.0;4.0;3.0;10;C;17;Es valor perdido;10C01793;;;0
3029.0;1.0;28.0;2457.0;62.0;61.0;4.0;2.0;10;C;17;Es valor perdido;10C01793;;;0
3161.0;20.0;3.0;23667.0;19.0;8.0;11.0;1.0;10;C;17;Es valor perdido;10C01793;;;0
3015.0;14.0;13.0;18253.0;74.0;48.0;4.0;2.0;10;C;17;Es valor perdido;10C01793;;;0
3037.0;3.0;1.0;5907.0;94.0;67.0;6.0;1.0;10;C;17;Es valor perdido;10C01793;;;0
3044.0;1.0;36.0;4914.0;39.0;49.0;3.0;4.0;10;C;17;Es valor perdido;10C01793;;;0
3157.0;22.0;3.0;25142.0;107.0;74.0;8.0;1.0;10;C;17;Es valor perdido;10C01796;;;0
3050.0;3.0;14.0;6315.0;31.0;34.0;2.0;1.0;10;C;17;Es valor perdido;10C01796;;;0
3136.0;14.0;12.0;18113.0;163.0;91.0;8.0;2.0;10;C;17;Es valor perdido;10C01796;;;0
3067.0;17.0;5.0;21553.0;111.0;77.0;6.0;1.0;10;C;17;Es valor perdido;10C01796;;;0
3028.0;2.0;3.0;5603.0;96.0;72.0;7.0;2.0;10;C;17;Es valor perdido;10C01796;;;0
3024.0;13.0;4.0;15868.0;69.0;34.0;4.0;3.0;10;C;17;Es valor perdido;10C01796;;;0
3029.0;1.0;28.0;2457.0;62.0;61.0;4.0;2.0;10;C;17;Es valor perdido;10C01796;;;0
3161.0;20.0;3.0;23667.0;19.0;8.0;11.0;1.0;10;C;17;Es valor perdido;10C01796;;;0
3015.0;14.0;13.0;18253.0;74.0;48.0;4.0;2.0;10;C;17;Es valor perdido;10C01796;;;0
3037.0;3.0;1.0;5907.0;94.0;67.0;6.0;1.0;10;C;17;Es valor perdido;10C01796;;;0
3044.0;1.0;36.0;4914.0;39.0;49.0;3.0;4.0;10;C;17;Es valor perdido;10C01796;;;0
3157.0;22.0;3.0;25142.0;107.0;74.0;8.0;1.0;10;C;17;Es valor perdido;10C01799;;;0
3050.0;3.0;14.0;6315.0;31.0;34.0;2.0;1.0;10;C;17;Es valor perdido;10C01799;;;0
3136.0;14.0;12.0;18113.0;163.0;91.0;8.0;2.0;10;C;17;Es valor perdido;10C01799;;;0
3067.0;17.0;5.0;21553.0;111.0;77.0;6.0;1.0;10;C;17;Es valor perdido;10C01799;;;0
3028.0;2.0;3.0;5603.0;96.0;72.0;7.0;2.0;10;C;17;Es valor perdido;10C01799;;;0
3024.0;13.0;4.0;15868.0;69.0;34.0;4.0;3.0;10;C;17;Es valor perdido;10C01799;;;0
3029.0;1.0;28.0;2457.0;62.0;61.0;4.0;2.0;10;C;17;Es valor perdido;10C01799;;;0
3161.0;20.0;3.0;23667.0;19.0;8.0;11.0;1.0;10;C;17;Es valor perdido;10C01799;;;0
3015.0;14.0;13.0;18253.0;74.0;48.0;4.0;2.0;10;C;17;Es valor perdido;10C01799;;;0
3037.0;3.0;1.0;5907.0;94.0;67.0;6.0;1.0;10;C;17;Es valor perdido;10C01799;;;0
3044.0;1.0;36.0;4914.0;39.0;49.0;3.0;4.0;10;C;17;Es valor perdido;10C01799;;;0
3015.0;14.0;13.0;18253.0;35.0;22.0;2.0;5.0;10;C;18; Indica que no necesita equipo de protección (P10C18 = 2) pero proporcionó detalles sobre estos equipos (P10C19 !es vacio).;10C01801;;;0
3015.0;14.0;13.0;18253.0;74.0;48.0;4.0;1.0;10;C;18; Indica que no necesita equipo de protección (P10C18 = 2) pero proporcionó detalles sobre estos equipos (P10C19 !es vacio).;10C01801;;;0
3005.0;22.0;15.0;25643.0;40.0;25.0;2.0;1.0;10;C;18; Indica que no necesita equipo de protección (P10C18 = 2) pero proporcionó detalles sobre estos equipos (P10C19 !es vacio).;10C01801;;;0
3015.0;14.0;13.0;18253.0;35.0;22.0;2.0;5.0;10;C;18;Verifique Sección C, pregunta 18;;;;0
3015.0;14.0;13.0;18253.0;74.0;48.0;4.0;1.0;10;C;18;Verifique Sección C, pregunta 18;;;;0
3005.0;22.0;15.0;25643.0;40.0;25.0;2.0;1.0;10;C;18;Verifique Sección C, pregunta 18;;;;0
3157.0;22.0;3.0;25142.0;107.0;74.0;8.0;1.0;10;C;18;Debe haber valor y no hay en P10C18;10C01803;;;0
3050.0;3.0;14.0;6315.0;31.0;34.0;2.0;1.0;10;C;18;Debe haber valor y no hay en P10C18;10C01803;;;0
3136.0;14.0;12.0;18113.0;163.0;91.0;8.0;2.0;10;C;18;Debe haber valor y no hay en P10C18;10C01803;;;0
3067.0;17.0;5.0;21553.0;111.0;77.0;6.0;1.0;10;C;18;Debe haber valor y no hay en P10C18;10C01803;;;0
3028.0;2.0;3.0;5603.0;96.0;72.0;7.0;2.0;10;C;18;Debe haber valor y no hay en P10C18;10C01803;;;0
3024.0;13.0;4.0;15868.0;69.0;34.0;4.0;3.0;10;C;18;Debe haber valor y no hay en P10C18;10C01803;;;0
3029.0;1.0;28.0;2457.0;62.0;61.0;4.0;2.0;10;C;18;Debe haber valor y no hay en P10C18;10C01803;;;0
3161.0;20.0;3.0;23667.0;19.0;8.0;11.0;1.0;10;C;18;Debe haber valor y no hay en P10C18;10C01803;;;0
3015.0;14.0;13.0;18253.0;74.0;48.0;4.0;2.0;10;C;18;Debe haber valor y no hay en P10C18;10C01803;;;0
3037.0;3.0;1.0;5907.0;94.0;67.0;6.0;1.0;10;C;18;Debe haber valor y no hay en P10C18;10C01803;;;0
3044.0;1.0;36.0;4914.0;39.0;49.0;3.0;4.0;10;C;18;Debe haber valor y no hay en P10C18;10C01803;;;0
3037.0;3.0;1.0;5862.0;18.0;7.0;6.0;1.0;10;C;20;Indica que su trabajo es no remunerado (P10C21 = 9) pero se proporciona una fuente de ingresos (P10C20 != 7).;10C02001;;;0
3157.0;22.0;3.0;25142.0;107.0;74.0;8.0;1.0;10;C;20;No tiene información y debe haber información en P10C20;10C02002;;;0
3050.0;3.0;14.0;6315.0;31.0;34.0;2.0;1.0;10;C;20;No tiene información y debe haber información en P10C20;10C02002;;;0
3136.0;14.0;12.0;18113.0;163.0;91.0;8.0;2.0;10;C;20;No tiene información y debe haber información en P10C20;10C02002;;;0
3067.0;17.0;5.0;21553.0;111.0;77.0;6.0;1.0;10;C;20;No tiene información y debe haber información en P10C20;10C02002;;;0
3028.0;2.0;3.0;5603.0;96.0;72.0;7.0;2.0;10;C;20;No tiene información y debe haber información en P10C20;10C02002;;;0
3024.0;13.0;4.0;15868.0;69.0;34.0;4.0;3.0;10;C;20;No tiene información y debe haber información en P10C20;10C02002;;;0
3029.0;1.0;28.0;2457.0;62.0;61.0;4.0;2.0;10;C;20;No tiene información y debe haber información en P10C20;10C02002;;;0
3161.0;20.0;3.0;23667.0;19.0;8.0;11.0;1.0;10;C;20;No tiene información y debe haber información en P10C20;10C02002;;;0
3015.0;14.0;13.0;18253.0;74.0;48.0;4.0;2.0;10;C;20;No tiene información y debe haber información en P10C20;10C02002;;;0
3037.0;3.0;1.0;5907.0;94.0;67.0;6.0;1.0;10;C;20;No tiene información y debe haber información en P10C20;10C02002;;;0
3044.0;1.0;36.0;4914.0;39.0;49.0;3.0;4.0;10;C;20;No tiene información y debe haber información en P10C20;10C02002;;;0
3157.0;22.0;3.0;25142.0;107.0;74.0;8.0;1.0;10;C;21;Hay valores perdidos en categoría ocupacional y tiene que tener información;10C02104;;;0
3050.0;3.0;14.0;6315.0;31.0;34.0;2.0;1.0;10;C;21;Hay valores perdidos en categoría ocupacional y tiene que tener información;10C02104;;;0
3136.0;14.0;12.0;18113.0;163.0;91.0;8.0;2.0;10;C;21;Hay valores perdidos en categoría ocupacional y tiene que tener información;10C02104;;;0
3067.0;17.0;5.0;21553.0;111.0;77.0;6.0;1.0;10;C;21;Hay valores perdidos en categoría ocupacional y tiene que tener información;10C02104;;;0
3028.0;2.0;3.0;5603.0;96.0;72.0;7.0;2.0;10;C;21;Hay valores perdidos en categoría ocupacional y tiene que tener información;10C02104;;;0
3024.0;13.0;4.0;15868.0;69.0;34.0;4.0;3.0;10;C;21;Hay valores perdidos en categoría ocupacional y tiene que tener información;10C02104;;;0
3029.0;1.0;28.0;2457.0;62.0;61.0;4.0;2.0;10;C;21;Hay valores perdidos en categoría ocupacional y tiene que tener información;10C02104;;;0
3161.0;20.0;3.0;23667.0;19.0;8.0;11.0;1.0;10;C;21;Hay valores perdidos en categoría ocupacional y tiene que tener información;10C02104;;;0
3015.0;14.0;13.0;18253.0;74.0;48.0;4.0;2.0;10;C;21;Hay valores perdidos en categoría ocupacional y tiene que tener información;10C02104;;;0
3037.0;3.0;1.0;5907.0;94.0;67.0;6.0;1.0;10;C;21;Hay valores perdidos en categoría ocupacional y tiene que tener información;10C02104;;;0
3044.0;1.0;36.0;4914.0;39.0;49.0;3.0;4.0;10;C;21;Hay valores perdidos en categoría ocupacional y tiene que tener información;10C02104;;;0
3157.0;22.0;3.0;25142.0;107.0;74.0;8.0;1.0;10;C;21;Códigos fuera de rango para los ocupados en la variable categoría ocupacional (P10C21);10C02105;;;0
3050.0;3.0;14.0;6315.0;31.0;34.0;2.0;1.0;10;C;21;Códigos fuera de rango para los ocupados en la variable categoría ocupacional (P10C21);10C02105;;;0
3136.0;14.0;12.0;18113.0;163.0;91.0;8.0;2.0;10;C;21;Códigos fuera de rango para los ocupados en la variable categoría ocupacional (P10C21);10C02105;;;0
3067.0;17.0;5.0;21553.0;111.0;77.0;6.0;1.0;10;C;21;Códigos fuera de rango para los ocupados en la variable categoría ocupacional (P10C21);10C02105;;;0
3028.0;2.0;3.0;5603.0;96.0;72.0;7.0;2.0;10;C;21;Códigos fuera de rango para los ocupados en la variable categoría ocupacional (P10C21);10C02105;;;0
3024.0;13.0;4.0;15868.0;69.0;34.0;4.0;3.0;10;C;21;Códigos fuera de rango para los ocupados en la variable categoría ocupacional (P10C21);10C02105;;;0
3029.0;1.0;28.0;2457.0;62.0;61.0;4.0;2.0;10;C;21;Códigos fuera de rango para los ocupados en la variable categoría ocupacional (P10C21);10C02105;;;0
3161.0;20.0;3.0;23667.0;19.0;8.0;11.0;1.0;10;C;21;Códigos fuera de rango para los ocupados en la variable categoría ocupacional (P10C21);10C02105;;;0
3015.0;14.0;13.0;18253.0;74.0;48.0;4.0;2.0;10;C;21;Códigos fuera de rango para los ocupados en la variable categoría ocupacional (P10C21);10C02105;;;0
3037.0;3.0;1.0;5907.0;94.0;67.0;6.0;1.0;10;C;21;Códigos fuera de rango para los ocupados en la variable categoría ocupacional (P10C21);10C02105;;;0
3044.0;1.0;36.0;4914.0;39.0;49.0;3.0;4.0;10;C;21;Códigos fuera de rango para los ocupados en la variable categoría ocupacional (P10C21);10C02105;;;0
3148.0;3.0;6.0;6100.0;30.0;19.0;2.0;1.0;10;C;21;Menores de 7 años y hay información;10C02107;;;0
3148.0;3.0;6.0;6100.0;30.0;19.0;2.0;1.0;10;C;21;Menores de 7 años y hay información;10C02107;;;0
3000.0;12.0;1.0;13569.0;140.0;73.0;8.0;5.0;10;C;23;No tiene contrato y es del gobierno;10C02304;;;0
3061.0;16.0;14.0;20965.0;58.0;46.0;5.0;4.0;10;C;23;No tiene contrato y es del gobierno;10C02304;;;0
3130.0;14.0;13.0;18161.0;210.0;134.0;9.0;2.0;10;C;23;No tiene contrato y es del gobierno;10C02304;;;0
3156.0;22.0;5.0;25270.0;5.0;1.0;1.0;4.0;10;C;23;No tiene contrato y es del gobierno;10C02304;;;0
3019.0;10.0;2.0;12279.0;21.0;20.0;2.0;3.0;10;C;23;No tiene contrato y es del gobierno;10C02304;;;0
3148.0;3.0;6.0;6100.0;30.0;19.0;2.0;1.0;10;C;23;Las personas menores de 7 años no deben pasar y hay información;10C02306;;;0
3148.0;3.0;6.0;6100.0;30.0;19.0;2.0;1.0;10;C;23;Las personas menores de 7 años no deben pasar y hay información;10C02306;;;0
3067.0;17.0;5.0;21433.0;176.0;130.0;8.0;2.0;10;C;25;No deben responder la P10C25B, porque indicaron no en la anterior;10C02507;;;0
3041.0;1.0;29.0;2811.0;151.0;153.0;8.0;7.0;10;C;25;No deben responder la P10C25B, porque indicaron no en la anterior;10C02507;;;0
3040.0;3.0;1.0;5907.0;160.0;120.0;2.0;2.0;10;C;25;No deben responder la P10C25B, porque indicaron no en la anterior;10C02507;;;0
3148.0;3.0;6.0;6100.0;30.0;19.0;2.0;1.0;10;C;25;Menores de 7 años y hay información;10C02511;;;0
3148.0;3.0;6.0;6100.0;30.0;19.0;2.0;1.0;10;C;25;Menores de 7 años y hay información;10C02511;;;0
3060.0;12.0;1.0;13569.0;124.0;63.0;7.0;3.0;10;C;26;Hay información y no debe haber;10C02602;;;0
3060.0;12.0;3.0;13817.0;67.0;46.0;5.0;1.0;10;C;26;Hay información y no debe haber;10C02602;;;0
3043.0;7.0;19.0;9958.0;281.0;189.0;10.0;2.0;10;C;26;Hay información y no debe haber;10C02602;;;0
3060.0;12.0;1.0;13569.0;124.0;63.0;7.0;3.0;10;C;26;Hay información y no debe haber;10C02605;;;0
3060.0;12.0;3.0;13817.0;67.0;46.0;5.0;1.0;10;C;26;Hay información y no debe haber;10C02605;;;0
3043.0;7.0;19.0;9958.0;281.0;189.0;10.0;2.0;10;C;26;Hay información y no debe haber;10C02605;;;0
3060.0;12.0;3.0;13817.0;67.0;46.0;5.0;1.0;10;C;26;Hay información y no debe haber;10C02611;;;0
3043.0;7.0;19.0;9958.0;281.0;189.0;10.0;2.0;10;C;26;Hay información y no debe haber;10C02611;;;0
3060.0;12.0;3.0;13817.0;67.0;46.0;5.0;1.0;10;C;26;Hay información y no debe haber;10C02620;;;0
3043.0;7.0;19.0;9958.0;281.0;189.0;10.0;2.0;10;C;26;Hay información y no debe haber;10C02620;;;0
3060.0;12.0;3.0;13817.0;67.0;46.0;5.0;1.0;10;C;26;Hay información y no debe haber;10C02626;;;0
3043.0;7.0;19.0;9958.0;281.0;189.0;10.0;2.0;10;C;26;Hay información y no debe haber;10C02626;;;0
3060.0;12.0;3.0;13817.0;67.0;46.0;5.0;1.0;10;C;26;Hay información y no debe haber;10C02629;;;0
3043.0;7.0;19.0;9958.0;281.0;189.0;10.0;2.0;10;C;26;Hay información y no debe haber;10C02629;;;0
3148.0;3.0;6.0;6100.0;30.0;19.0;2.0;1.0;10;C;27;En la variable hay información y no debe haber porque son niños de 6 años o menos;10C02704;;;0
3148.0;3.0;6.0;6100.0;30.0;19.0;2.0;1.0;10;C;27;En la variable hay información y no debe haber porque son niños de 6 años o menos;10C02704;;;0
3001.0;4.0;4.0;6751.0;21.0;16.0;1.0;1.0;10;C;27;Asalariados y tienen valor cero en la variable y eso no puede ser;10C02705;;;0
3019.0;10.0;2.0;12279.0;21.0;20.0;2.0;1.0;10;C;27;Asalariados y tienen valor cero en la variable y eso no puede ser;10C02705;;;0
3060.0;12.0;3.0;13817.0;67.0;46.0;5.0;1.0;10;C;28;La persona no es asalariada, no debería responder algo sobre horas extra;10C02803;;;0
3043.0;7.0;19.0;9958.0;281.0;189.0;10.0;2.0;10;C;28;La persona no es asalariada, no debería responder algo sobre horas extra;10C02803;;;0
3148.0;3.0;6.0;6100.0;30.0;19.0;2.0;1.0;10;C;29;Se buscan personas menores de 7 años y tenga información;10C02911;;;0
