ENCUESTADOR,DEPTO,MUPIO,SECTOR,ESTRUCTURA,VIVIENDA,HOGAR,CP,CAPÍTULO,SECCIÓN,PREGUNTA,DEFINICIÓN DE INCONSISTENCIA,CÓDIGO ERROR,COMENTARIOS
3107.0,19.0,11.0,22961.0,177.0,129.0,1.0,3.0,10,C,17,Códigos fuera de rango de ocupados en la variable factores de riesgos humo y polvo (P10C17G),10C017101,
3001.0,4.0,7.0,6951.0,76.0,62.0,4.0,5.0,10,C,17,Códigos fuera de rango de ocupados en la variable factores de riesgos humo y polvo (P10C17G),10C017101,
3110.0,9.0,5.0,11196.0,109.0,42.0,3.0,1.0,10,C,17,Códigos fuera de rango de ocupados en la variable factores de riesgos humo y polvo (P10C17G),10C017101,
3099.0,16.0,1.0,19350.0,197.0,155.0,9.0,1.0,10,C,17,Códigos fuera de rango de ocupados en la variable factores de riesgos humo y polvo (P10C17G),10C017101,
3031.0,12.0,15.0,14649.0,33.0,32.0,3.0,2.0,10,C,17,Códigos fuera de rango de ocupados en la variable factores de riesgos humo y polvo (P10C17G),10C017101,
3131.0,4.0,5.0,6795.0,154.0,116.0,3.0,10.0,10,C,17,Códigos fuera de rango de ocupados en la variable factores de riesgos humo y polvo (P10C17G),10C017101,
3031.0,12.0,13.0,14585.0,57.0,36.0,3.0,2.0,10,C,17,Códigos fuera de rango de ocupados en la variable factores de riesgos humo y polvo (P10C17G),10C017101,
3082.0,15.0,4.0,19151.0,40.0,22.0,3.0,1.0,10,C,17,Códigos fuera de rango de ocupados en la variable factores de riesgos humo y polvo (P10C17G),10C017101,
3029.0,1.0,26.0,2198.0,195.0,144.0,10.0,1.0,10,C,17,Códigos fuera de rango de ocupados en la variable factores de riesgos humo y polvo (P10C17G),10C017101,
3095.0,12.0,7.0,14180.0,33.0,25.0,1.0,1.0,10,C,17,Códigos fuera de rango de ocupados en la variable factores de riesgos humo y polvo (P10C17G),10C017101,
3123.0,13.0,6.0,15976.0,20.0,11.0,1.0,3.0,10,C,17,Códigos fuera de rango de ocupados en la variable factores de riesgos humo y polvo (P10C17G),10C017101,
3024.0,15.0,7.0,19256.0,104.0,85.0,2.0,2.0,10,C,17,Códigos fuera de rango de ocupados en la variable factores de riesgos humo y polvo (P10C17G),10C017101,
3063.0,17.0,13.0,21416.0,86.0,62.0,5.0,2.0,10,C,17,Códigos fuera de rango de ocupados en la variable factores de riesgos humo y polvo (P10C17G),10C017101,
3024.0,2.0,3.0,5577.0,29.0,24.0,4.0,3.0,10,C,17,Códigos fuera de rango de ocupados en la variable factores de riesgos humo y polvo (P10C17G),10C017101,
3066.0,15.0,5.0,19110.0,115.0,66.0,8.0,2.0,10,C,17,Códigos fuera de rango de ocupados en la variable factores de riesgos humo y polvo (P10C17G),10C017101,
3145.0,22.0,3.0,25130.0,107.0,56.0,7.0,1.0,10,C,17,Códigos fuera de rango de ocupados en la variable factores de riesgos humo y polvo (P10C17G),10C017101,
3145.0,22.0,3.0,25130.0,127.0,73.0,9.0,3.0,10,C,17,Códigos fuera de rango de ocupados en la variable factores de riesgos humo y polvo (P10C17G),10C017101,
3004.0,14.0,13.0,18227.0,193.0,133.0,9.0,1.0,10,C,18,Indica que no necesita equipo de protección (P10C18 = 2) pero proporcionó detalles sobre estos equipos (P10C19 !es vacio).,10C01801,
3032.0,1.0,29.0,3307.0,161.0,148.0,10.0,1.0,10,C,18,Indica que no necesita equipo de protección (P10C18 = 2) pero proporcionó detalles sobre estos equipos (P10C19 !es vacio).,10C01801,
3053.0,16.0,17.0,20927.0,94.0,71.0,1.0,6.0,10,C,20,Indica que su trabajo es no remunerado (P10C21 = 9) pero se proporciona una fuente de ingresos (P10C20 != 7).,10C02001,
3078.0,11.0,5.0,13282.0,47.0,41.0,3.0,2.0,10,C,20,Indica que su trabajo es no remunerado (P10C21 = 9) pero se proporciona una fuente de ingresos (P10C20 != 7).,10C02001,
3129.0,9.0,1.0,10807.0,114.0,100.0,3.0,4.0,10,C,20,Indica que su trabajo es no remunerado (P10C21 = 9) pero se proporciona una fuente de ingresos (P10C20 != 7).,10C02001,
3030.0,2.0,7.0,5734.0,120.0,107.0,7.0,2.0,10,C,20,Indica que su trabajo es no remunerado (P10C21 = 9) pero se proporciona una fuente de ingresos (P10C20 != 7).,10C02001,
3008.0,7.0,5.0,9593.0,153.0,87.0,9.0,5.0,10,C,20,Indica que su trabajo es no remunerado (P10C21 = 9) pero se proporciona una fuente de ingresos (P10C20 != 7).,10C02001,
3061.0,16.0,13.0,20769.0,13.0,5.0,1.0,1.0,10,C,20,Indica que su trabajo es no remunerado (P10C21 = 9) pero se proporciona una fuente de ingresos (P10C20 != 7).,10C02001,
3059.0,7.0,3.0,9442.0,65.0,40.0,4.0,4.0,10,C,20,Indica que su trabajo es no remunerado (P10C21 = 9) pero se proporciona una fuente de ingresos (P10C20 != 7).,10C02001,
3059.0,7.0,3.0,9442.0,133.0,89.0,8.0,1.0,10,C,20,Indica que su trabajo es no remunerado (P10C21 = 9) pero se proporciona una fuente de ingresos (P10C20 != 7).,10C02001,
3073.0,9.0,1.0,10876.0,82.0,53.0,2.0,3.0,10,C,20,Indica que su trabajo es no remunerado (P10C21 = 9) pero se proporciona una fuente de ingresos (P10C20 != 7).,10C02001,
3094.0,17.0,11.0,22012.0,30.0,20.0,2.0,1.0,10,C,21,"Verifique Sección C, pregunta 21",10C02101,
3122.0,6.0,1.0,8591.0,63.0,51.0,1.0,1.0,10,C,21,"Verifique Sección C, pregunta 21",10C02101,
3126.0,7.0,5.0,9525.0,249.0,192.0,10.0,4.0,10,C,21,"Verifique Sección C, pregunta 21",10C02101,
3003.0,5.0,6.0,8013.0,105.0,82.0,1.0,2.0,10,C,21,"Verifique Sección C, pregunta 21",10C02101,
3004.0,14.0,12.0,18084.0,120.0,74.0,5.0,2.0,10,C,21,"Verifique Sección C, pregunta 21",10C02101,
3062.0,14.0,20.0,18686.0,12.0,9.0,9.0,1.0,10,C,21,Hay valores perdidos en categoría ocupacional y tiene que tener información,10C02104,
3128.0,16.0,6.0,19923.0,128.0,96.0,1.0,4.0,10,C,21,Hay valores perdidos en categoría ocupacional y tiene que tener información,10C02104,
3011.0,5.0,6.0,7950.0,40.0,35.0,3.0,1.0,10,C,21,Hay valores perdidos en categoría ocupacional y tiene que tener información,10C02104,
3077.0,8.0,5.0,10585.0,54.0,24.0,4.0,2.0,10,C,21,Hay valores perdidos en categoría ocupacional y tiene que tener información,10C02104,
3146.0,22.0,3.0,25130.0,76.0,40.0,5.0,3.0,10,C,21,Hay valores perdidos en categoría ocupacional y tiene que tener información,10C02104,
3055.0,10.0,1.0,12200.0,2.0,2.0,1.0,2.0,10,C,21,Hay valores perdidos en categoría ocupacional y tiene que tener información,10C02104,
3086.0,20.0,2.0,23655.0,78.0,46.0,4.0,2.0,10,C,21,Hay valores perdidos en categoría ocupacional y tiene que tener información,10C02104,
3064.0,16.0,4.0,19851.0,114.0,97.0,1.0,2.0,10,C,21,Hay valores perdidos en categoría ocupacional y tiene que tener información,10C02104,
3078.0,11.0,3.0,13215.0,96.0,70.0,4.0,1.0,10,C,21,Hay valores perdidos en categoría ocupacional y tiene que tener información,10C02104,
3093.0,7.0,6.0,9657.0,105.0,78.0,1.0,3.0,10,C,21,Hay valores perdidos en categoría ocupacional y tiene que tener información,10C02104,
3117.0,11.0,6.0,13294.0,12.0,4.0,1.0,3.0,10,C,21,Hay valores perdidos en categoría ocupacional y tiene que tener información,10C02104,
3136.0,7.0,6.0,9657.0,230.0,149.0,4.0,6.0,10,C,21,Hay valores perdidos en categoría ocupacional y tiene que tener información,10C02104,
3076.0,3.0,1.0,5901.0,18.0,19.0,1.0,9.0,10,C,21,Hay valores perdidos en categoría ocupacional y tiene que tener información,10C02104,
3115.0,11.0,1.0,13101.0,208.0,168.0,1.0,3.0,10,C,21,Hay valores perdidos en categoría ocupacional y tiene que tener información,10C02104,
3004.0,14.0,19.0,18573.0,14.0,10.0,1.0,3.0,10,C,21,Hay valores perdidos en categoría ocupacional y tiene que tener información,10C02104,
3135.0,3.0,1.0,5838.0,3.0,2.0,1.0,2.0,10,C,21,Hay valores perdidos en categoría ocupacional y tiene que tener información,10C02104,
3062.0,16.0,17.0,20927.0,76.0,59.0,1.0,9.0,10,C,21,Hay valores perdidos en categoría ocupacional y tiene que tener información,10C02104,
3067.0,17.0,8.0,21684.0,166.0,100.0,1.0,1.0,10,C,21,Hay valores perdidos en categoría ocupacional y tiene que tener información,10C02104,
3107.0,19.0,11.0,22961.0,177.0,129.0,1.0,3.0,10,C,21,Hay valores perdidos en categoría ocupacional y tiene que tener información,10C02104,
3001.0,4.0,7.0,6951.0,76.0,62.0,4.0,5.0,10,C,21,Hay valores perdidos en categoría ocupacional y tiene que tener información,10C02104,
3110.0,9.0,5.0,11196.0,109.0,42.0,3.0,1.0,10,C,21,Hay valores perdidos en categoría ocupacional y tiene que tener información,10C02104,
3099.0,16.0,1.0,19350.0,197.0,155.0,9.0,1.0,10,C,21,Hay valores perdidos en categoría ocupacional y tiene que tener información,10C02104,
3031.0,12.0,15.0,14649.0,33.0,32.0,3.0,2.0,10,C,21,Hay valores perdidos en categoría ocupacional y tiene que tener información,10C02104,
3131.0,4.0,5.0,6795.0,154.0,116.0,3.0,10.0,10,C,21,Hay valores perdidos en categoría ocupacional y tiene que tener información,10C02104,
3031.0,12.0,13.0,14585.0,57.0,36.0,3.0,2.0,10,C,21,Hay valores perdidos en categoría ocupacional y tiene que tener información,10C02104,
3082.0,15.0,4.0,19151.0,40.0,22.0,3.0,1.0,10,C,21,Hay valores perdidos en categoría ocupacional y tiene que tener información,10C02104,
3029.0,1.0,26.0,2198.0,195.0,144.0,10.0,1.0,10,C,21,Hay valores perdidos en categoría ocupacional y tiene que tener información,10C02104,
3095.0,12.0,7.0,14180.0,33.0,25.0,1.0,1.0,10,C,21,Hay valores perdidos en categoría ocupacional y tiene que tener información,10C02104,
3123.0,13.0,6.0,15976.0,20.0,11.0,1.0,3.0,10,C,21,Hay valores perdidos en categoría ocupacional y tiene que tener información,10C02104,
3024.0,15.0,7.0,19256.0,104.0,85.0,2.0,2.0,10,C,21,Hay valores perdidos en categoría ocupacional y tiene que tener información,10C02104,
3063.0,17.0,13.0,21416.0,86.0,62.0,5.0,2.0,10,C,21,Hay valores perdidos en categoría ocupacional y tiene que tener información,10C02104,
3024.0,2.0,3.0,5577.0,29.0,24.0,4.0,3.0,10,C,21,Hay valores perdidos en categoría ocupacional y tiene que tener información,10C02104,
3066.0,15.0,5.0,19110.0,115.0,66.0,8.0,2.0,10,C,21,Hay valores perdidos en categoría ocupacional y tiene que tener información,10C02104,
3145.0,22.0,3.0,25130.0,107.0,56.0,7.0,1.0,10,C,21,Hay valores perdidos en categoría ocupacional y tiene que tener información,10C02104,
3145.0,22.0,3.0,25130.0,127.0,73.0,9.0,3.0,10,C,21,Hay valores perdidos en categoría ocupacional y tiene que tener información,10C02104,
3062.0,14.0,20.0,18686.0,12.0,9.0,9.0,1.0,10,C,21,Códigos fuera de rango para los ocupados en la variable categoría ocupacional (P10C21),10C02105,
3128.0,16.0,6.0,19923.0,128.0,96.0,1.0,4.0,10,C,21,Códigos fuera de rango para los ocupados en la variable categoría ocupacional (P10C21),10C02105,
3011.0,5.0,6.0,7950.0,40.0,35.0,3.0,1.0,10,C,21,Códigos fuera de rango para los ocupados en la variable categoría ocupacional (P10C21),10C02105,
3077.0,8.0,5.0,10585.0,54.0,24.0,4.0,2.0,10,C,21,Códigos fuera de rango para los ocupados en la variable categoría ocupacional (P10C21),10C02105,
3146.0,22.0,3.0,25130.0,76.0,40.0,5.0,3.0,10,C,21,Códigos fuera de rango para los ocupados en la variable categoría ocupacional (P10C21),10C02105,
3055.0,10.0,1.0,12200.0,2.0,2.0,1.0,2.0,10,C,21,Códigos fuera de rango para los ocupados en la variable categoría ocupacional (P10C21),10C02105,
3086.0,20.0,2.0,23655.0,78.0,46.0,4.0,2.0,10,C,21,Códigos fuera de rango para los ocupados en la variable categoría ocupacional (P10C21),10C02105,
3064.0,16.0,4.0,19851.0,114.0,97.0,1.0,2.0,10,C,21,Códigos fuera de rango para los ocupados en la variable categoría ocupacional (P10C21),10C02105,
3078.0,11.0,3.0,13215.0,96.0,70.0,4.0,1.0,10,C,21,Códigos fuera de rango para los ocupados en la variable categoría ocupacional (P10C21),10C02105,
3093.0,7.0,6.0,9657.0,105.0,78.0,1.0,3.0,10,C,21,Códigos fuera de rango para los ocupados en la variable categoría ocupacional (P10C21),10C02105,
3117.0,11.0,6.0,13294.0,12.0,4.0,1.0,3.0,10,C,21,Códigos fuera de rango para los ocupados en la variable categoría ocupacional (P10C21),10C02105,
3136.0,7.0,6.0,9657.0,230.0,149.0,4.0,6.0,10,C,21,Códigos fuera de rango para los ocupados en la variable categoría ocupacional (P10C21),10C02105,
3076.0,3.0,1.0,5901.0,18.0,19.0,1.0,9.0,10,C,21,Códigos fuera de rango para los ocupados en la variable categoría ocupacional (P10C21),10C02105,
3115.0,11.0,1.0,13101.0,208.0,168.0,1.0,3.0,10,C,21,Códigos fuera de rango para los ocupados en la variable categoría ocupacional (P10C21),10C02105,
3004.0,14.0,19.0,18573.0,14.0,10.0,1.0,3.0,10,C,21,Códigos fuera de rango para los ocupados en la variable categoría ocupacional (P10C21),10C02105,
3135.0,3.0,1.0,5838.0,3.0,2.0,1.0,2.0,10,C,21,Códigos fuera de rango para los ocupados en la variable categoría ocupacional (P10C21),10C02105,
3062.0,16.0,17.0,20927.0,76.0,59.0,1.0,9.0,10,C,21,Códigos fuera de rango para los ocupados en la variable categoría ocupacional (P10C21),10C02105,
3067.0,17.0,8.0,21684.0,166.0,100.0,1.0,1.0,10,C,21,Códigos fuera de rango para los ocupados en la variable categoría ocupacional (P10C21),10C02105,
3107.0,19.0,11.0,22961.0,177.0,129.0,1.0,3.0,10,C,21,Códigos fuera de rango para los ocupados en la variable categoría ocupacional (P10C21),10C02105,
3001.0,4.0,7.0,6951.0,76.0,62.0,4.0,5.0,10,C,21,Códigos fuera de rango para los ocupados en la variable categoría ocupacional (P10C21),10C02105,
3110.0,9.0,5.0,11196.0,109.0,42.0,3.0,1.0,10,C,21,Códigos fuera de rango para los ocupados en la variable categoría ocupacional (P10C21),10C02105,
3099.0,16.0,1.0,19350.0,197.0,155.0,9.0,1.0,10,C,21,Códigos fuera de rango para los ocupados en la variable categoría ocupacional (P10C21),10C02105,
3031.0,12.0,15.0,14649.0,33.0,32.0,3.0,2.0,10,C,21,Códigos fuera de rango para los ocupados en la variable categoría ocupacional (P10C21),10C02105,
3131.0,4.0,5.0,6795.0,154.0,116.0,3.0,10.0,10,C,21,Códigos fuera de rango para los ocupados en la variable categoría ocupacional (P10C21),10C02105,
3031.0,12.0,13.0,14585.0,57.0,36.0,3.0,2.0,10,C,21,Códigos fuera de rango para los ocupados en la variable categoría ocupacional (P10C21),10C02105,
3082.0,15.0,4.0,19151.0,40.0,22.0,3.0,1.0,10,C,21,Códigos fuera de rango para los ocupados en la variable categoría ocupacional (P10C21),10C02105,
3029.0,1.0,26.0,2198.0,195.0,144.0,10.0,1.0,10,C,21,Códigos fuera de rango para los ocupados en la variable categoría ocupacional (P10C21),10C02105,
3095.0,12.0,7.0,14180.0,33.0,25.0,1.0,1.0,10,C,21,Códigos fuera de rango para los ocupados en la variable categoría ocupacional (P10C21),10C02105,
3123.0,13.0,6.0,15976.0,20.0,11.0,1.0,3.0,10,C,21,Códigos fuera de rango para los ocupados en la variable categoría ocupacional (P10C21),10C02105,
3024.0,15.0,7.0,19256.0,104.0,85.0,2.0,2.0,10,C,21,Códigos fuera de rango para los ocupados en la variable categoría ocupacional (P10C21),10C02105,
3063.0,17.0,13.0,21416.0,86.0,62.0,5.0,2.0,10,C,21,Códigos fuera de rango para los ocupados en la variable categoría ocupacional (P10C21),10C02105,
3024.0,2.0,3.0,5577.0,29.0,24.0,4.0,3.0,10,C,21,Códigos fuera de rango para los ocupados en la variable categoría ocupacional (P10C21),10C02105,
3066.0,15.0,5.0,19110.0,115.0,66.0,8.0,2.0,10,C,21,Códigos fuera de rango para los ocupados en la variable categoría ocupacional (P10C21),10C02105,
3145.0,22.0,3.0,25130.0,107.0,56.0,7.0,1.0,10,C,21,Códigos fuera de rango para los ocupados en la variable categoría ocupacional (P10C21),10C02105,
3145.0,22.0,3.0,25130.0,127.0,73.0,9.0,3.0,10,C,21,Códigos fuera de rango para los ocupados en la variable categoría ocupacional (P10C21),10C02105,
3117.0,11.0,6.0,13294.0,100.0,76.0,5.0,2.0,10,C,22,Hay valores perdidos cuando tiene que haber información,10C02203,
3024.0,15.0,7.0,19256.0,13.0,14.0,1.0,2.0,10,C,22,Hay valores perdidos cuando tiene que haber información,10C02203,
3072.0,7.0,18.0,9911.0,107.0,59.0,8.0,1.0,10,C,22,No tiene que tener información porque es no remunerado y tiene,10C02204,
3043.0,7.0,3.0,9442.0,27.0,15.0,2.0,1.0,10,C,22,No tiene que tener información porque es no remunerado y tiene,10C02204,
3094.0,17.0,11.0,22012.0,30.0,20.0,2.0,1.0,10,C,22,No tiene que tener información porque es no remunerado y tiene,10C02204,
3122.0,6.0,1.0,8591.0,63.0,51.0,1.0,1.0,10,C,22,No tiene que tener información porque es no remunerado y tiene,10C02204,
3122.0,6.0,1.0,8591.0,27.0,27.0,1.0,2.0,10,C,22,No tiene que tener información porque es no remunerado y tiene,10C02204,
3126.0,7.0,5.0,9525.0,249.0,192.0,10.0,4.0,10,C,22,No tiene que tener información porque es no remunerado y tiene,10C02204,
3032.0,1.0,29.0,3307.0,161.0,148.0,10.0,1.0,10,C,22,No tiene que tener información porque es no remunerado y tiene,10C02204,
3003.0,5.0,6.0,8013.0,105.0,82.0,1.0,2.0,10,C,22,No tiene que tener información porque es no remunerado y tiene,10C02204,
3000.0,12.0,10.0,14441.0,109.0,59.0,1.0,5.0,10,C,22,No tiene que tener información porque es no remunerado y tiene,10C02204,
3052.0,13.0,4.0,15835.0,43.0,20.0,9.0,1.0,10,C,22,No tiene que tener información porque es no remunerado y tiene,10C02204,
3004.0,14.0,12.0,18084.0,120.0,74.0,5.0,2.0,10,C,22,No tiene que tener información porque es no remunerado y tiene,10C02204,
3123.0,13.0,6.0,15976.0,20.0,11.0,1.0,2.0,10,C,22,No tiene que tener información porque es no remunerado y tiene,10C02204,
3051.0,20.0,4.0,23726.0,209.0,161.0,2.0,1.0,10,C,23,"No tiene contrato de trabajo, pero detalló la duración del contrato",10C02301,
3094.0,17.0,11.0,22012.0,30.0,20.0,2.0,1.0,10,C,24,Sin información en la variable y debe tener,10C02401,
3094.0,17.0,11.0,22012.0,30.0,20.0,2.0,1.0,10,C,26,Falta responder si se ha vido afectado por alguna cosa en su trabajo,10C02604,
3006.0,1.0,5.0,220.0,64.0,56.0,3.0,1.0,10,C,28,"La persona no es asalariada, no debería responder algo sobre horas extra",10C02803,
3014.0,1.0,29.0,3081.0,154.0,166.0,8.0,2.0,10,C,28,"La persona no es asalariada, no debería responder algo sobre horas extra",10C02803,
3046.0,5.0,11.0,8380.0,191.0,174.0,8.0,1.0,10,C,28,"La persona no es asalariada, no debería responder algo sobre horas extra",10C02803,
3124.0,2.0,3.0,5574.0,226.0,154.0,1.0,2.0,10,C,28,"La persona no es asalariada, no debería responder algo sobre horas extra",10C02803,
3122.0,6.0,2.0,8688.0,11.0,4.0,1.0,1.0,10,C,28,"La persona no es asalariada, no debería responder algo sobre horas extra",10C02803,
3055.0,10.0,1.0,12200.0,2.0,2.0,1.0,1.0,10,C,28,"La persona no es asalariada, no debería responder algo sobre horas extra",10C02803,
3050.0,3.0,14.0,6310.0,164.0,153.0,7.0,2.0,10,C,28,"La persona no es asalariada, no debería responder algo sobre horas extra",10C02803,
3067.0,17.0,8.0,21684.0,299.0,172.0,5.0,1.0,10,C,28,"La persona no es asalariada, no debería responder algo sobre horas extra",10C02803,
3067.0,17.0,8.0,21684.0,258.0,154.0,4.0,2.0,10,C,28,"La persona no es asalariada, no debería responder algo sobre horas extra",10C02803,
3122.0,6.0,2.0,8688.0,90.0,84.0,1.0,2.0,10,C,28,"La persona no es asalariada, no debería responder algo sobre horas extra",10C02803,
3107.0,19.0,11.0,22961.0,177.0,129.0,1.0,1.0,10,C,28,"La persona no es asalariada, no debería responder algo sobre horas extra",10C02803,
3065.0,19.0,9.0,23387.0,43.0,43.0,3.0,5.0,10,C,28,"La persona no es asalariada, no debería responder algo sobre horas extra",10C02803,
3128.0,16.0,7.0,20019.0,50.0,41.0,1.0,1.0,10,C,28,"La persona no es asalariada, no debería responder algo sobre horas extra",10C02803,
3032.0,1.0,29.0,3307.0,161.0,148.0,10.0,2.0,10,C,28,"La persona no es asalariada, no debería responder algo sobre horas extra",10C02803,
3113.0,8.0,6.0,10657.0,37.0,22.0,3.0,2.0,10,C,28,"La persona no es asalariada, no debería responder algo sobre horas extra",10C02803,
3052.0,13.0,6.0,15976.0,156.0,99.0,3.0,1.0,10,C,28,"La persona no es asalariada, no debería responder algo sobre horas extra",10C02803,
3012.0,1.0,29.0,4409.0,13.0,9.0,1.0,4.0,10,C,28,"La persona no es asalariada, no debería responder algo sobre horas extra",10C02803,
3136.0,7.0,5.0,9593.0,19.0,9.0,2.0,11.0,10,C,28,"La persona no es asalariada, no debería responder algo sobre horas extra",10C02803,
3117.0,10.0,2.0,12314.0,140.0,114.0,7.0,2.0,10,C,28,"La persona no es asalariada, no debería responder algo sobre horas extra",10C02803,
3073.0,9.0,1.0,10738.0,17.0,13.0,1.0,3.0,10,C,28,"La persona no es asalariada, no debería responder algo sobre horas extra",10C02803,
3094.0,17.0,11.0,22012.0,30.0,20.0,2.0,1.0,10,C,29,Valores perdidos en p10c29a y son personas asalariadas,10C02902,
3108.0,17.0,3.0,21315.0,160.0,111.0,9.0,1.0,10,C,29,Valores perdidos en p10c29a y son personas asalariadas,10C02902,
3094.0,17.0,11.0,22012.0,30.0,20.0,2.0,1.0,10,C,29,Valores fuera de rango en la variable recibió comisiones (P10C29A),10C02903,
3108.0,17.0,3.0,21315.0,160.0,111.0,9.0,1.0,10,C,29,Valores fuera de rango en la variable recibió comisiones (P10C29A),10C02903,
3094.0,17.0,11.0,22012.0,30.0,20.0,2.0,1.0,10,C,30,Valores perdidos de personas asalariadas,10C03002,
3108.0,17.0,3.0,21315.0,160.0,111.0,9.0,1.0,10,C,30,Valores perdidos de personas asalariadas,10C03002,
3094.0,17.0,11.0,22012.0,30.0,20.0,2.0,1.0,10,C,30,Valores fuera de rango en la variable vacaciones pagadas (P10C30A),10C03003,
3108.0,17.0,3.0,21315.0,160.0,111.0,9.0,1.0,10,C,30,Valores fuera de rango en la variable vacaciones pagadas (P10C30A),10C03003,
3094.0,17.0,11.0,22012.0,30.0,20.0,2.0,1.0,10,C,31,Valores fuera de rango en variable bono 14 (p10c31a),10C03103,
3108.0,17.0,3.0,21315.0,160.0,111.0,9.0,1.0,10,C,31,Valores fuera de rango en variable bono 14 (p10c31a),10C03103,
3094.0,17.0,11.0,22012.0,30.0,20.0,2.0,1.0,10,C,32,Valores fuera de rango a la variable aguinaldo (P10C32A),10C03203,
3108.0,17.0,3.0,21315.0,160.0,111.0,9.0,1.0,10,C,32,Valores fuera de rango a la variable aguinaldo (P10C32A),10C03203,
3094.0,17.0,11.0,22012.0,30.0,20.0,2.0,1.0,10,C,33,Valores fuera de rango en la variable bono vacacional (P10C33A),10C03303,
3108.0,17.0,3.0,21315.0,160.0,111.0,9.0,1.0,10,C,33,Valores fuera de rango en la variable bono vacacional (P10C33A),10C03303,
3094.0,17.0,11.0,22012.0,30.0,20.0,2.0,1.0,10,C,34,Valores fuera de rango la variable quinceavo sueldo (P10C34A),10C03403,
3108.0,17.0,3.0,21315.0,160.0,111.0,9.0,1.0,10,C,34,Valores fuera de rango la variable quinceavo sueldo (P10C34A),10C03403,
3094.0,17.0,11.0,22012.0,30.0,20.0,2.0,1.0,10,C,35,Son asalariados (P10C21) y hay valores fuera de rango en la variable alimentación (p10c35a),10C03503,
3108.0,17.0,3.0,21315.0,160.0,111.0,9.0,1.0,10,C,35,Son asalariados (P10C21) y hay valores fuera de rango en la variable alimentación (p10c35a),10C03503,
3094.0,17.0,11.0,22012.0,30.0,20.0,2.0,1.0,10,C,36,Asalariados y valores fuera de rango en variable vivienda (p10c36a),10C03603,
3108.0,17.0,3.0,21315.0,160.0,111.0,9.0,1.0,10,C,36,Asalariados y valores fuera de rango en variable vivienda (p10c36a),10C03603,
3094.0,17.0,11.0,22012.0,30.0,20.0,2.0,1.0,10,C,37,Asalariados y valores fuera de rango en p10c37a,10C03703,
3108.0,17.0,3.0,21315.0,160.0,111.0,9.0,1.0,10,C,37,Asalariados y valores fuera de rango en p10c37a,10C03703,
3094.0,17.0,11.0,22012.0,30.0,20.0,2.0,1.0,10,C,38,Asalariados y valores fuera de rango en la variable bono de productividad (p10c38a),10C03803,
3108.0,17.0,3.0,21315.0,160.0,111.0,9.0,1.0,10,C,38,Asalariados y valores fuera de rango en la variable bono de productividad (p10c38a),10C03803,
3094.0,17.0,11.0,22012.0,30.0,20.0,2.0,1.0,10,C,39,Asalariados y valores fuera de rango en la variable indemnización accidente (p10c39a),10C03903,
3108.0,17.0,3.0,21315.0,160.0,111.0,9.0,1.0,10,C,39,Asalariados y valores fuera de rango en la variable indemnización accidente (p10c39a),10C03903,
3094.0,17.0,11.0,22012.0,30.0,20.0,2.0,1.0,10,C,40,Asalariados y valores perdidos en p10c40a,10C04003,
3108.0,17.0,3.0,21315.0,160.0,111.0,9.0,1.0,10,C,40,Asalariados y valores perdidos en p10c40a,10C04003,
3094.0,17.0,11.0,22012.0,30.0,20.0,2.0,1.0,10,C,40,Asalariados y valores fuera de rango en la variable indemnización por despido (p10c40a),10C04004,
3108.0,17.0,3.0,21315.0,160.0,111.0,9.0,1.0,10,C,40,Asalariados y valores fuera de rango en la variable indemnización por despido (p10c40a),10C04004,
3078.0,11.0,3.0,13215.0,119.0,91.0,5.0,1.0,10,C,50,Indico no en variable número de empleados (p10c50a) y hay información en variable cuántos empleados (p10c50b),10C05003,
3103.0,17.0,11.0,22025.0,96.0,63.0,7.0,1.0,10,C,50,Indico no en variable número de empleados (p10c50a) y hay información en variable cuántos empleados (p10c50b),10C05003,
3048.0,5.0,1.0,7349.0,153.0,140.0,7.0,1.0,10,C,50,Indico no en variable número de empleados (p10c50a) y hay información en variable cuántos empleados (p10c50b),10C05003,
3046.0,5.0,1.0,7286.0,209.0,220.0,10.0,1.0,10,C,50,Indico no en variable número de empleados (p10c50a) y hay información en variable cuántos empleados (p10c50b),10C05003,
3046.0,5.0,1.0,7286.0,188.0,197.0,9.0,1.0,10,C,50,Indico no en variable número de empleados (p10c50a) y hay información en variable cuántos empleados (p10c50b),10C05003,
3123.0,13.0,6.0,15976.0,39.0,26.0,1.0,2.0,10,C,50,Indico no en variable número de empleados (p10c50a) y hay información en variable cuántos empleados (p10c50b),10C05003,
3102.0,1.0,29.0,3307.0,9.0,8.0,1.0,1.0,10,C,50,Indico no en variable número de empleados (p10c50a) y hay información en variable cuántos empleados (p10c50b),10C05003,
3079.0,9.0,1.0,11012.0,139.0,65.0,9.0,1.0,10,C,50,La variable P10C50A tiene información y no has ganancia agrícola o no agrícola,10C05022,
3002.0,4.0,3.0,6582.0,4.0,2.0,1.0,1.0,10,C,50,La variable P10C50A tiene información y no has ganancia agrícola o no agrícola,10C05022,
3028.0,14.0,10.0,17946.0,42.0,24.0,2.0,2.0,10,C,50,La variable P10C50A tiene información y no has ganancia agrícola o no agrícola,10C05022,
3043.0,7.0,3.0,9442.0,150.0,101.0,9.0,1.0,10,C,50,La variable P10C50A tiene información y no has ganancia agrícola o no agrícola,10C05022,
